age,months_with_company,avg_monthly_spend,num_service_tickets,contract_renewals,num_products,discount_rate,late_payments,region,plan_type,is_family_plan,has_auto_pay,payment_method,churn
40,22,71.51,3.0,4,1,0.17,0,North,Premium,No,Yes,Card,0
42,118,68.44,0.0,3,1,0.489,0,North,Standard,Yes,No,Card,0
65,33,53.03,0.0,4,2,0.468,0,,Standard,No,No,Card,0
26,6,43.87,3.0,2,2,0.134,1,North,,No,No,NetBanking,0
38,40,71.03,,1,3,0.17,1,South,Standard,No,No,Card,0
28,90,68.53,0.0,4,3,0.406,1,South,Basic,No,Yes,NetBanking,0
37,13,48.78,,0,5,0.098,2,South,Basic,No,Yes,UPI,0
60,9,82.19,2.0,2,5,0.366,0,East,Basic,No,No,UPI,0
20,102,42.34,2.0,0,4,0.065,1,North,Premium,Yes,No,NetBanking,0
39,71,48.33,2.0,0,4,0.103,0,South,Premium,Yes,Yes,NetBanking,0
19,41,92.73,2.0,0,5,0.25,0,South,Basic,Yes,Yes,Card,0
77,90,77.37,2.0,0,2,0.373,0,North,Standard,No,Yes,Card,0
63,101,,3.0,5,3,0.37,0,West,Standard,No,Yes,Card,0
33,43,65.75,0.0,4,4,0.304,0,South,Basic,Yes,Yes,Card,0
30,67,63.1,1.0,5,2,0.136,1,North,Basic,No,Yes,Card,0
24,2,5.09,2.0,0,5,0.208,2,West,Premium,No,Yes,UPI,0
47,37,41.87,3.0,5,2,0.123,1,South,Basic,Yes,Yes,Card,0
64,71,58.98,1.0,3,1,0.139,0,North,Standard,No,No,Cash,1
54,24,52.87,3.0,4,2,0.162,2,West,Standard,No,Yes,NetBanking,0
72,118,64.94,3.0,5,5,0.299,1,East,Standard,Yes,Yes,UPI,0
39,116,82.59,1.0,1,2,0.104,1,West,Standard,No,Yes,UPI,0
35,31,53.57,2.0,4,2,0.021,0,West,Standard,Yes,No,Card,0
47,48,38.85,3.0,3,5,0.346,1,East,Premium,Yes,Yes,Card,0
30,23,66.5,1.0,2,1,0.011,0,North,Basic,No,No,Card,0
78,60,53.47,2.0,2,1,0.485,1,South,Basic,Yes,Yes,NetBanking,0
29,15,56.88,2.0,1,5,0.175,0,North,Basic,No,No,Card,0
47,47,54.16,,1,2,0.003,1,East,Standard,Yes,Yes,Card,0
50,67,104.84,2.0,5,1,0.442,0,West,Standard,Yes,No,UPI,0
21,73,15.19,,4,3,0.3,1,North,Standard,No,No,Card,0
47,71,52.23,3.0,3,4,0.409,0,West,Basic,Yes,Yes,NetBanking,0
46,27,59.93,1.0,4,4,0.218,2,,Standard,No,Yes,NetBanking,0
34,95,44.38,2.0,2,1,0.177,0,North,Premium,Yes,Yes,Card,0
25,83,78.0,2.0,1,2,0.328,2,West,Standard,No,Yes,UPI,0
20,90,76.27,,5,4,0.203,0,East,Standard,Yes,No,Card,0
18,56,59.04,5.0,5,4,0.278,0,South,Standard,Yes,Yes,Card,0
47,107,54.59,0.0,1,4,0.139,0,South,,No,No,NetBanking,0
23,47,57.76,4.0,4,2,0.166,0,North,Basic,Yes,Yes,Card,0
77,96,57.9,0.0,2,5,0.041,0,North,Standard,No,Yes,NetBanking,0
33,25,58.43,1.0,4,1,0.391,2,East,Basic,No,No,Cash,0
58,30,56.24,1.0,0,5,0.174,0,West,Basic,No,Yes,UPI,1
59,63,65.05,1.0,2,5,0.487,0,East,Standard,Yes,Yes,Card,0
48,67,75.06,,0,4,0.13,0,,,No,Yes,Card,1
72,89,35.39,3.0,4,3,0.238,0,West,Basic,Yes,Yes,Card,0
24,36,,1.0,2,2,0.153,1,North,,Yes,No,Card,0
32,104,25.03,2.0,1,3,0.347,1,West,Standard,No,Yes,Card,0
33,40,77.33,2.0,4,1,0.404,0,West,Basic,Yes,Yes,Card,0
26,64,65.01,,5,2,0.244,2,South,Basic,No,Yes,UPI,0
36,111,70.11,3.0,2,4,0.183,1,South,Standard,No,Yes,Card,0
37,65,31.41,5.0,4,3,0.372,1,East,Standard,Yes,Yes,Card,0
65,82,95.7,2.0,4,3,0.096,0,West,Standard,Yes,Yes,UPI,0
36,109,47.82,1.0,2,3,0.3,1,West,Standard,No,Yes,Card,0
72,116,63.36,2.0,4,1,0.367,1,South,Standard,No,Yes,Card,0
65,60,77.09,1.0,0,5,0.135,1,West,Basic,No,No,Card,1
73,50,40.26,3.0,5,5,0.328,0,South,,No,Yes,Card,0
24,24,49.07,0.0,2,2,0.368,0,West,Basic,No,No,Card,0
79,64,63.58,3.0,0,2,0.059,0,East,Basic,No,Yes,Card,0
56,110,117.15,1.0,5,4,0.162,0,West,Premium,Yes,Yes,UPI,0
78,58,66.02,0.0,4,1,0.203,1,West,Premium,Yes,No,Card,0
40,42,92.13,0.0,4,1,0.388,0,South,Basic,Yes,Yes,Card,0
77,13,84.11,0.0,0,5,0.284,0,West,Basic,No,,UPI,0
54,47,67.36,0.0,4,1,0.225,1,East,Premium,Yes,Yes,UPI,0
22,29,,2.0,4,3,0.159,0,North,Basic,No,Yes,Card,0
43,117,81.2,3.0,5,5,0.002,0,,Premium,Yes,Yes,NetBanking,0
26,63,30.04,0.0,2,4,0.01,2,East,Basic,Yes,Yes,UPI,0
76,17,92.02,1.0,5,2,0.12,1,North,Basic,Yes,Yes,UPI,0
36,9,64.0,4.0,4,1,0.058,1,North,Basic,No,Yes,Card,0
31,102,7.0,5.0,1,4,0.06,0,East,Standard,No,Yes,Card,0
52,111,53.19,0.0,1,3,0.301,0,North,Basic,No,,Card,0
44,91,73.08,1.0,5,5,0.303,1,South,Basic,No,No,UPI,0
24,15,55.26,0.0,3,4,0.022,0,West,Premium,No,No,Cash,0
68,12,74.3,3.0,0,1,0.297,0,North,Basic,Yes,Yes,Cash,0
70,24,43.0,2.0,0,2,0.073,1,East,Standard,No,Yes,Card,0
64,90,33.88,1.0,4,4,0.189,1,North,Basic,No,No,Cash,1
56,92,58.57,3.0,1,4,0.495,1,West,Standard,Yes,,UPI,0
42,100,60.63,3.0,1,4,0.261,0,South,Basic,Yes,No,UPI,0
51,12,53.03,0.0,3,2,0.017,0,West,Standard,No,No,NetBanking,1
50,19,84.55,1.0,5,2,0.174,0,East,Standard,Yes,Yes,Card,0
28,108,,2.0,2,2,0.335,0,West,Premium,No,No,Card,0
23,111,66.26,1.0,3,4,0.112,1,East,Premium,Yes,Yes,NetBanking,0
33,87,61.36,,4,1,0.482,0,South,Basic,No,Yes,Card,0
46,13,28.87,0.0,3,5,0.213,0,North,Basic,No,No,UPI,0
27,9,33.62,6.0,4,2,0.011,0,East,Basic,No,No,NetBanking,0
24,7,60.24,0.0,1,3,0.27,1,East,Standard,Yes,Yes,NetBanking,1
70,83,99.62,2.0,3,2,0.338,0,East,Basic,No,No,Card,0
41,101,71.59,1.0,0,3,0.228,0,North,Standard,No,Yes,UPI,0
54,76,25.49,2.0,4,4,0.464,1,East,Premium,Yes,No,Card,0
50,32,5.0,2.0,4,1,0.451,1,South,Basic,No,,NetBanking,0
63,91,74.66,3.0,4,3,0.069,0,East,Basic,Yes,No,UPI,0
63,8,58.08,2.0,0,1,0.04,0,East,Standard,No,Yes,UPI,0
36,99,82.83,1.0,5,1,0.156,1,South,Basic,No,Yes,NetBanking,0
70,107,,1.0,2,4,0.304,1,East,Basic,No,No,UPI,0
41,86,67.0,3.0,0,3,0.301,1,South,Basic,No,Yes,UPI,0
69,105,76.92,2.0,3,4,0.136,1,West,Premium,Yes,No,UPI,0
43,70,51.05,,3,2,0.476,1,West,,No,Yes,UPI,0
24,56,51.48,2.0,2,2,0.154,0,South,Basic,No,Yes,UPI,0
65,39,60.51,1.0,4,3,0.402,1,South,Basic,Yes,Yes,NetBanking,0
19,110,70.85,2.0,3,1,0.416,0,East,Standard,No,Yes,Card,0
65,83,59.71,1.0,1,5,0.049,0,West,Basic,Yes,Yes,Card,0
20,23,,1.0,3,2,0.116,0,North,Premium,Yes,Yes,Card,0
30,114,50.76,2.0,1,4,0.108,0,South,Standard,No,No,Card,0
55,8,33.43,2.0,0,1,0.46,0,South,Premium,Yes,Yes,UPI,0
76,70,,1.0,1,4,0.176,0,West,Standard,Yes,No,UPI,0
43,23,47.91,2.0,5,2,0.418,0,North,Premium,Yes,Yes,Card,0
25,80,48.63,1.0,3,2,0.239,0,West,Standard,No,No,UPI,0
32,50,58.68,0.0,1,3,0.229,0,East,Standard,Yes,Yes,Card,0
73,53,,0.0,2,1,0.452,1,West,Basic,No,No,UPI,0
63,80,52.27,4.0,5,1,0.22,2,West,Standard,Yes,Yes,Card,0
24,90,59.65,,3,4,0.372,1,South,Standard,Yes,Yes,Card,0
41,46,59.2,3.0,4,2,0.212,0,East,Standard,Yes,Yes,Card,0
34,119,63.5,1.0,3,3,0.051,0,East,Standard,No,Yes,Card,0
29,60,12.85,0.0,5,4,0.027,0,West,Basic,No,Yes,UPI,0
70,20,97.62,2.0,3,4,0.104,0,,Basic,No,Yes,UPI,1
56,1,57.05,1.0,2,4,0.361,0,North,Basic,No,,Card,0
29,25,,2.0,1,5,0.187,0,West,Basic,Yes,No,UPI,0
58,83,32.44,1.0,0,4,0.227,0,North,Standard,Yes,Yes,UPI,0
43,65,50.58,0.0,4,2,0.051,0,West,Premium,No,No,UPI,0
21,41,46.55,0.0,5,2,0.312,0,South,Standard,No,Yes,Card,0
45,58,89.39,2.0,3,5,0.402,0,South,Premium,No,No,UPI,0
29,100,48.28,2.0,2,3,0.312,1,,Premium,Yes,No,UPI,0
33,69,75.16,0.0,0,3,0.492,0,East,Basic,No,Yes,UPI,0
72,7,46.99,1.0,3,5,0.008,0,East,Standard,Yes,Yes,Card,0
62,6,50.95,3.0,1,2,0.008,1,South,Basic,No,No,Card,0
26,58,55.09,2.0,3,2,0.25,0,South,Premium,No,Yes,Card,0
70,49,85.68,1.0,1,1,0.133,1,North,Standard,Yes,Yes,NetBanking,0
53,102,22.2,1.0,5,1,0.343,1,East,Basic,Yes,Yes,UPI,0
72,70,33.69,2.0,5,4,0.397,1,South,Basic,Yes,Yes,UPI,0
64,91,21.05,3.0,1,3,0.051,0,North,Standard,No,No,UPI,0
39,70,38.25,1.0,1,2,0.459,0,South,Basic,No,Yes,Card,0
51,42,43.77,2.0,5,2,0.015,0,West,Basic,No,Yes,Card,0
50,79,27.71,2.0,0,4,0.344,0,West,,No,Yes,UPI,0
62,74,45.32,2.0,3,1,0.192,2,South,Basic,No,Yes,Card,0
33,86,19.71,2.0,0,4,0.334,0,West,Standard,No,No,NetBanking,0
38,23,39.64,3.0,2,5,0.049,1,South,Standard,Yes,No,Card,0
33,77,,2.0,0,3,0.469,0,South,Basic,No,No,UPI,1
36,34,68.07,1.0,0,3,0.469,0,,Basic,No,Yes,Card,0
27,95,63.75,0.0,2,3,0.26,0,West,Basic,Yes,Yes,NetBanking,0
20,96,39.94,0.0,0,1,0.255,0,South,Premium,No,Yes,NetBanking,0
76,75,29.28,3.0,4,4,0.317,0,North,Standard,No,Yes,Card,0
22,113,37.22,1.0,3,2,0.29,0,West,Basic,Yes,No,UPI,0
73,64,59.14,2.0,2,3,0.272,0,East,Standard,No,No,Cash,0
18,3,77.36,1.0,2,1,0.295,0,West,Basic,Yes,No,UPI,0
66,73,78.05,1.0,5,5,0.429,1,East,Basic,Yes,Yes,Card,0
38,93,72.61,4.0,5,2,0.306,1,East,Basic,Yes,No,UPI,0
50,13,45.25,2.0,0,1,0.098,3,North,Standard,No,No,Card,1
35,13,60.49,0.0,4,4,0.457,0,West,Basic,Yes,Yes,Card,0
48,33,53.57,1.0,2,5,0.108,0,North,Standard,Yes,Yes,NetBanking,0
45,101,55.98,,4,3,0.083,0,North,Basic,No,No,Cash,0
50,63,100.74,1.0,4,1,0.499,1,West,Standard,Yes,Yes,Card,0
42,117,24.76,0.0,4,5,0.107,0,North,Standard,No,Yes,Card,0
51,104,55.31,0.0,4,2,0.05,1,North,Basic,No,Yes,Card,0
69,67,84.23,1.0,1,2,0.281,1,South,Basic,Yes,Yes,NetBanking,0
44,81,30.68,1.0,5,4,0.414,0,West,Standard,Yes,No,NetBanking,0
40,40,47.13,0.0,4,2,0.03,0,,Basic,Yes,No,NetBanking,0
26,11,49.42,1.0,1,1,0.245,0,North,Basic,No,No,Card,0
40,48,55.53,4.0,1,4,0.034,2,South,Standard,No,Yes,Card,0
25,71,28.08,4.0,3,2,0.214,0,East,Standard,Yes,No,UPI,0
29,22,71.91,1.0,2,5,0.172,1,East,Standard,Yes,Yes,Card,0
77,27,73.33,3.0,4,1,0.069,0,North,Basic,Yes,Yes,Card,0
23,2,70.17,1.0,2,5,0.466,0,South,Basic,No,No,Card,0
47,88,42.59,3.0,1,4,0.317,1,East,Standard,Yes,No,UPI,0
69,108,61.73,1.0,2,2,0.422,0,North,Standard,No,No,UPI,0
77,99,42.01,2.0,4,3,0.453,2,West,Basic,No,Yes,UPI,0
27,46,53.35,0.0,4,5,0.465,1,South,Basic,Yes,Yes,Card,0
28,71,103.07,2.0,1,1,0.374,0,West,Basic,No,No,UPI,0
41,115,61.91,4.0,4,5,0.153,1,East,,No,Yes,UPI,0
52,71,36.25,5.0,0,3,0.414,0,East,Premium,Yes,Yes,Card,0
77,36,63.61,2.0,5,5,0.26,1,West,Basic,No,No,UPI,0
30,41,32.96,5.0,4,2,0.136,0,North,Standard,No,Yes,UPI,0
28,87,36.02,1.0,0,4,0.193,0,South,Basic,Yes,Yes,Card,0
33,54,39.18,0.0,4,5,0.151,1,East,Basic,No,Yes,NetBanking,0
72,100,51.11,3.0,2,2,0.233,1,West,Standard,Yes,Yes,UPI,0
19,103,78.74,3.0,5,1,0.391,0,West,Standard,Yes,Yes,UPI,0
41,5,71.57,3.0,1,2,0.242,3,South,Basic,No,Yes,NetBanking,0
25,87,70.46,1.0,5,3,0.134,0,West,Standard,No,Yes,UPI,0
27,45,38.02,1.0,5,4,0.044,1,North,Basic,Yes,Yes,UPI,0
74,62,49.17,2.0,1,3,0.428,0,North,Basic,No,Yes,Card,0
18,32,65.44,1.0,2,5,0.209,0,North,Standard,Yes,No,UPI,0
37,44,47.43,0.0,3,3,0.221,0,West,Basic,No,Yes,NetBanking,0
74,40,54.43,1.0,1,4,0.382,0,East,Standard,No,No,Cash,0
55,6,68.83,0.0,5,5,0.425,0,South,Standard,No,No,UPI,0
22,94,53.02,3.0,1,5,0.256,0,East,Premium,No,Yes,UPI,0
46,18,,,1,2,0.316,0,North,Basic,No,Yes,UPI,0
78,45,91.85,3.0,3,2,0.12,0,North,Standard,Yes,No,UPI,0
42,23,56.56,3.0,2,4,0.468,0,North,Basic,No,Yes,Card,0
50,20,83.59,3.0,0,3,0.284,1,North,,Yes,Yes,Card,0
50,45,71.19,2.0,5,3,0.36,1,South,Basic,No,Yes,UPI,0
58,110,,4.0,1,4,0.057,1,South,Standard,No,No,UPI,0
29,113,37.96,3.0,0,4,0.318,2,West,Basic,No,Yes,UPI,0
70,46,43.33,0.0,3,5,0.184,0,West,Premium,No,Yes,Cash,0
79,61,42.9,4.0,5,2,0.225,0,West,Basic,No,Yes,NetBanking,0
26,118,58.19,1.0,0,4,0.341,0,North,,No,No,NetBanking,0
68,28,72.29,0.0,2,2,0.398,2,East,Basic,No,,NetBanking,1
68,113,85.1,,5,5,0.175,1,North,Basic,No,No,UPI,0
63,13,66.16,2.0,5,1,0.437,1,North,Standard,Yes,No,UPI,0
40,27,51.09,3.0,1,4,0.109,0,East,Basic,Yes,Yes,Card,0
47,41,18.36,3.0,3,1,0.281,1,South,Standard,No,Yes,NetBanking,0
70,5,61.41,1.0,5,5,0.076,1,East,Standard,Yes,No,Card,0
27,98,60.52,3.0,4,5,0.145,0,West,Standard,No,Yes,UPI,0
69,102,63.66,1.0,3,5,0.448,0,North,Standard,Yes,Yes,Card,0
75,46,102.12,0.0,4,4,0.006,0,West,Basic,No,Yes,UPI,0
60,100,84.81,2.0,2,3,0.458,0,North,Standard,No,Yes,Card,0
39,92,75.7,2.0,0,2,0.164,1,West,Standard,No,Yes,UPI,0
52,96,40.76,2.0,3,5,0.348,0,East,Standard,No,No,NetBanking,0
21,96,49.74,2.0,3,3,0.046,0,North,Standard,Yes,No,Card,0
75,69,58.1,1.0,5,5,0.321,0,South,Standard,Yes,Yes,Card,0
39,14,44.49,2.0,5,4,0.455,0,,Standard,No,Yes,NetBanking,0
21,110,70.01,1.0,2,4,0.278,0,West,Basic,No,Yes,Card,0
67,73,67.14,1.0,5,2,0.181,0,North,Basic,No,No,UPI,0
58,108,38.23,3.0,0,3,0.397,1,,Basic,No,Yes,NetBanking,0
56,115,83.94,0.0,5,3,0.356,0,South,Basic,No,No,UPI,0
21,23,62.05,1.0,0,4,0.059,0,West,Standard,No,No,Card,0
64,48,25.42,3.0,3,4,0.333,0,South,Basic,No,No,UPI,0
57,23,58.97,1.0,4,1,0.332,0,East,Basic,Yes,Yes,Cash,0
67,7,65.62,4.0,3,2,0.376,2,West,Premium,Yes,Yes,Card,0
69,116,79.46,1.0,5,1,0.158,0,North,Premium,No,Yes,UPI,0
31,110,53.25,2.0,3,3,0.201,0,,Standard,No,,Card,0
31,111,76.56,1.0,0,4,0.48,0,East,Standard,Yes,No,Cash,0
75,106,63.74,1.0,3,2,0.287,1,East,Basic,No,No,Card,0
50,78,33.7,2.0,1,4,0.254,1,West,Standard,Yes,Yes,Card,0
45,63,31.7,3.0,3,1,0.493,0,South,,No,,Card,0
35,118,82.45,2.0,2,5,0.115,1,West,Basic,No,Yes,Cash,0
57,66,83.92,,0,4,0.199,1,West,Standard,No,Yes,UPI,0
64,77,66.46,1.0,3,4,0.38,0,West,Basic,No,No,Card,0
18,26,89.91,2.0,0,4,0.357,0,North,Basic,No,No,Card,0
52,89,81.13,0.0,1,2,0.483,0,North,Standard,No,No,NetBanking,0
79,98,73.67,1.0,3,5,0.327,0,West,Basic,No,No,Card,0
35,81,41.77,4.0,5,4,0.157,0,East,Basic,No,Yes,UPI,0
35,60,94.63,2.0,1,1,0.199,0,East,Basic,No,,UPI,0
72,24,70.73,0.0,1,5,0.045,0,West,Basic,No,No,UPI,1
21,5,52.28,0.0,1,4,0.462,1,North,Standard,Yes,Yes,UPI,0
42,75,46.63,1.0,3,2,0.064,1,West,Basic,No,Yes,NetBanking,0
46,82,65.14,1.0,1,5,0.273,0,East,Basic,Yes,,Card,0
67,92,26.58,6.0,3,2,0.201,0,West,Standard,No,Yes,Card,0
25,114,73.99,1.0,4,4,0.067,1,West,Standard,No,,Card,0
44,60,,1.0,0,4,0.146,1,,Standard,Yes,No,Card,1
27,99,67.41,0.0,5,5,0.317,1,North,Standard,No,No,UPI,0
66,86,49.57,1.0,3,3,0.016,0,West,Standard,No,Yes,UPI,0
57,33,54.71,0.0,3,5,0.483,0,West,Basic,No,Yes,NetBanking,0
48,101,44.86,0.0,3,2,0.455,0,South,Standard,Yes,Yes,NetBanking,0
42,7,56.78,1.0,5,5,0.042,0,West,Basic,Yes,No,Card,0
27,72,97.79,0.0,3,2,0.434,0,South,,No,,UPI,0
75,112,87.7,1.0,5,5,0.164,0,South,Premium,No,Yes,UPI,0
58,79,67.09,0.0,1,4,0.034,0,West,Basic,Yes,,Cash,0
37,112,59.49,0.0,1,4,0.153,2,East,Basic,No,,Card,0
43,7,76.88,2.0,3,1,0.404,1,West,Basic,No,No,UPI,1
63,64,82.6,1.0,0,3,0.333,1,,Premium,Yes,,Card,0
62,93,43.4,1.0,0,1,0.119,2,East,Basic,No,No,Card,0
46,77,58.45,3.0,1,5,0.36,0,South,Premium,Yes,No,UPI,0
36,105,23.56,3.0,1,2,0.354,0,West,Basic,No,No,Card,0
58,56,82.46,4.0,0,5,0.371,0,East,Standard,No,,Card,0
58,82,101.3,3.0,4,5,0.27,0,East,Basic,No,Yes,UPI,0
55,50,61.6,1.0,3,1,0.409,0,East,Basic,No,Yes,Card,0
22,104,17.5,2.0,1,4,0.321,0,North,Basic,Yes,Yes,Card,0
47,15,72.18,2.0,1,2,0.063,0,North,Basic,No,No,UPI,0
56,31,41.92,0.0,5,1,0.405,1,East,Basic,No,Yes,UPI,0
76,12,46.73,1.0,5,2,0.162,1,West,Basic,No,Yes,UPI,0
50,84,72.53,0.0,0,3,0.353,0,South,Standard,No,No,Cash,0
39,28,65.09,3.0,3,5,0.338,0,North,Standard,Yes,Yes,Card,0
52,38,50.24,0.0,1,4,0.168,1,,Basic,Yes,Yes,Card,0
28,100,47.01,0.0,2,2,0.081,1,West,Standard,Yes,No,Card,0
23,43,62.52,0.0,3,2,0.347,0,North,Standard,No,Yes,UPI,0
60,18,51.81,0.0,5,2,0.425,0,East,Premium,No,Yes,Card,0
79,3,37.82,,3,4,0.419,0,East,Basic,No,Yes,NetBanking,0
70,27,53.35,1.0,5,3,0.313,0,South,Basic,Yes,No,UPI,0
54,109,66.79,0.0,4,1,0.114,1,East,Premium,No,No,UPI,0
20,66,56.44,0.0,4,1,0.158,0,West,Premium,No,No,NetBanking,0
79,119,31.73,3.0,4,1,0.377,0,North,Premium,No,Yes,UPI,0
45,26,79.78,2.0,4,5,0.205,1,North,Standard,No,No,UPI,0
35,42,5.22,0.0,1,3,0.366,0,North,Standard,Yes,Yes,UPI,0
73,20,51.07,0.0,5,3,0.155,0,East,Premium,Yes,Yes,Card,0
64,48,47.6,0.0,5,4,0.003,1,West,Standard,No,Yes,UPI,0
64,68,62.96,2.0,3,1,0.302,1,East,Basic,No,Yes,Card,0
35,97,71.23,,4,1,0.3,0,West,Premium,No,Yes,UPI,0
79,44,82.54,0.0,5,2,0.314,0,East,Standard,No,Yes,NetBanking,0
46,92,45.75,1.0,0,2,0.134,0,South,Basic,No,Yes,UPI,0
50,75,71.73,1.0,0,4,0.406,0,South,Basic,No,,Card,0
64,35,63.92,3.0,5,5,0.244,0,East,Premium,No,No,Card,0
58,109,25.77,1.0,3,4,0.381,0,East,Basic,Yes,Yes,NetBanking,0
28,52,98.01,3.0,4,5,0.306,0,East,Standard,Yes,No,Card,0
36,18,31.22,2.0,3,3,0.208,1,East,Basic,No,Yes,UPI,0
40,115,68.39,1.0,3,2,0.34,0,South,Basic,No,Yes,UPI,0
76,109,67.8,3.0,0,2,0.287,0,South,Standard,Yes,No,Card,0
62,6,65.51,1.0,1,1,0.255,0,East,Premium,No,,UPI,0
40,108,50.11,1.0,0,5,0.324,0,East,Standard,Yes,No,Card,0
63,113,76.55,2.0,2,4,0.043,1,West,,No,No,UPI,0
63,99,28.79,,0,4,0.455,0,South,Basic,No,Yes,Card,0
42,31,58.68,1.0,4,2,0.168,1,West,Basic,Yes,No,Card,0
42,76,48.72,1.0,1,4,0.112,0,South,Premium,Yes,No,Card,0
73,65,46.45,1.0,4,2,0.386,0,South,Basic,No,,NetBanking,0
52,74,68.57,3.0,0,3,0.116,0,West,Premium,No,Yes,UPI,0
27,74,81.55,0.0,0,4,0.498,1,West,Premium,No,Yes,NetBanking,0
62,77,53.13,0.0,2,5,0.21,1,West,Standard,No,Yes,UPI,0
54,62,,,4,3,0.148,1,North,Basic,Yes,Yes,NetBanking,0
49,83,,0.0,4,4,0.031,2,South,Premium,Yes,Yes,UPI,0
62,63,42.15,1.0,3,3,0.021,1,West,Basic,No,No,Card,0
74,2,54.84,1.0,3,3,0.048,0,West,Premium,No,Yes,UPI,0
38,5,54.01,0.0,4,5,0.003,0,East,Basic,Yes,No,Card,0
43,115,46.07,1.0,4,5,0.164,0,,Basic,Yes,No,NetBanking,0
29,109,68.57,0.0,4,2,0.155,0,East,,Yes,Yes,NetBanking,0
58,70,64.69,1.0,0,5,0.215,1,North,Basic,Yes,Yes,Card,0
42,21,28.19,0.0,2,3,0.116,1,South,Standard,No,Yes,NetBanking,0
39,93,26.97,2.0,5,4,0.031,1,,Standard,No,Yes,Card,0
61,18,68.49,3.0,2,3,0.036,1,North,Basic,Yes,Yes,UPI,1
43,45,43.69,1.0,0,4,0.091,1,East,Standard,No,No,NetBanking,0
46,40,66.04,2.0,3,5,0.158,1,East,,No,Yes,Card,0
45,2,75.62,3.0,1,3,0.074,0,South,Premium,No,Yes,Card,0
34,97,34.58,3.0,3,4,0.183,0,South,Premium,Yes,Yes,UPI,0
25,61,31.77,5.0,3,3,0.461,0,,,Yes,Yes,Card,0
69,38,93.49,1.0,4,4,0.131,0,East,Premium,Yes,No,UPI,0
23,61,67.03,1.0,5,1,0.084,0,West,Basic,No,No,UPI,0
38,1,51.62,2.0,4,4,0.332,0,South,Basic,No,Yes,Card,0
59,53,41.32,0.0,5,3,0.245,1,East,Basic,No,Yes,Card,0
26,62,49.79,0.0,0,3,0.024,0,West,Standard,No,No,Cash,0
58,41,36.19,1.0,4,2,0.394,1,North,Basic,Yes,No,UPI,0
63,99,77.67,1.0,2,4,0.358,1,South,Premium,Yes,Yes,UPI,0
59,30,44.46,,4,2,0.489,0,West,Standard,Yes,Yes,Card,0
36,17,81.87,2.0,0,1,0.469,0,South,Basic,Yes,Yes,Cash,0
19,63,51.99,2.0,3,5,0.292,1,South,Standard,Yes,,Card,0
73,106,39.13,,0,3,0.343,1,West,Standard,No,Yes,Card,0
38,45,51.47,1.0,3,1,0.205,1,,Standard,No,No,Card,0
67,6,7.52,0.0,1,2,0.444,1,East,,No,Yes,UPI,0
30,116,57.58,1.0,0,5,0.276,2,West,,No,No,Card,0
28,53,56.6,1.0,0,2,0.163,1,West,Basic,No,No,Card,0
66,21,76.49,1.0,1,2,0.005,0,South,Standard,No,No,UPI,0
76,74,22.27,1.0,5,3,0.293,0,North,Basic,No,Yes,UPI,0
71,39,83.24,3.0,5,1,0.263,1,West,Standard,Yes,Yes,Card,0
64,112,76.41,2.0,0,3,0.406,0,West,,No,No,UPI,0
33,35,85.04,1.0,5,1,0.094,1,North,Standard,No,No,Card,0
74,66,58.95,0.0,3,5,0.408,1,South,Basic,Yes,Yes,Card,1
59,65,80.28,1.0,1,3,0.008,0,East,Basic,No,No,Card,0
28,29,30.58,2.0,5,2,0.294,1,North,Standard,No,No,Cash,1
26,60,74.26,0.0,1,3,0.198,0,West,Basic,No,No,UPI,0
72,13,44.58,3.0,1,1,0.166,0,West,Standard,No,Yes,Card,0
35,77,26.97,,1,2,0.217,1,South,Standard,No,No,Card,0
65,91,37.52,3.0,0,1,0.112,2,West,Basic,Yes,Yes,Card,0
26,114,60.11,1.0,2,4,0.092,0,West,Basic,No,Yes,UPI,0
35,39,43.51,1.0,0,5,0.403,0,East,Standard,Yes,Yes,UPI,0
35,34,67.52,0.0,1,3,0.114,0,West,Standard,Yes,No,Card,0
35,66,23.84,2.0,2,1,0.368,0,South,Standard,No,Yes,NetBanking,0
59,83,17.46,1.0,3,1,0.356,0,West,Basic,No,Yes,Card,0
74,119,87.45,0.0,5,5,0.017,0,North,Basic,No,Yes,Card,0
74,3,78.08,2.0,0,2,0.441,1,South,Standard,No,Yes,Card,0
63,29,39.01,1.0,3,2,0.395,0,East,Premium,Yes,Yes,Card,0
30,32,59.94,1.0,0,1,0.398,0,North,Standard,No,Yes,NetBanking,0
77,31,80.39,1.0,5,4,0.405,0,East,Standard,No,Yes,UPI,0
51,56,68.38,2.0,1,1,0.291,0,South,Standard,No,Yes,UPI,0
51,104,62.96,4.0,5,5,0.497,1,South,Standard,No,,Card,0
61,4,81.9,3.0,4,2,0.09,0,East,Standard,Yes,No,Card,1
65,98,45.39,0.0,1,1,0.036,1,North,Basic,Yes,Yes,Card,0
77,74,60.62,2.0,1,4,0.352,1,North,Standard,No,No,UPI,0
54,74,59.64,1.0,1,2,0.147,3,North,Basic,Yes,Yes,Card,0
55,81,54.54,0.0,2,4,0.304,0,West,Basic,Yes,Yes,Card,0
64,14,52.2,0.0,2,1,0.196,1,West,Basic,Yes,Yes,Cash,0
33,89,61.46,0.0,3,5,0.167,0,East,,No,Yes,UPI,0
